time,PET,daily_rain,flow
2006-05-06,3.9074203187251,24.71600060164928,35.39605875
2006-05-07,3.9074203187251,0.916799992322922,37.37823804
2006-05-08,3.9074203187251,6.2759001776576,37.09506957
2006-05-09,7.19576693227092,0.0,37.37823804
2006-05-10,7.19576693227092,5.725199963897468,37.37823804
2006-05-11,7.19576693227092,0.0071999998763203,37.94457498
2006-05-12,7.19576693227092,0.0,36.8119011
2006-05-13,7.19576693227092,0.0,36.24556416
2006-05-14,7.19576693227092,11.87080011586656,36.24556416
2006-05-15,7.19576693227092,0.0063999998383224,36.24556416
2006-05-16,7.19576693227092,0.0,35.67922722
2006-05-17,8.76772908366534,0.0,34.82972181
2006-05-18,8.76772908366534,0.0,34.54655334
2006-05-19,8.76772908366534,0.0,34.54655334
2006-05-20,8.76772908366534,0.0,34.82972181
2006-05-21,8.76772908366534,0.0,34.26338487
2006-05-22,8.76772908366534,0.0,33.69704793
2006-05-23,8.76772908366534,0.12559999525547,33.41387946
2006-05-24,8.76772908366534,0.0,33.41387946
2006-05-25,2.06374501992032,0.0,33.13071099
2006-05-26,2.06374501992032,0.0,33.41387946
2006-05-27,2.06374501992032,0.0419999994337559,33.13071099
2006-05-28,2.06374501992032,0.335200011730194,32.84754252
2006-05-29,2.06374501992032,44.089999401418005,33.69704793
2006-05-30,2.06374501992032,0.530399983515963,35.39605875
2006-05-31,2.06374501992032,18.117599979275848,30.86536323
2006-06-01,2.06374501992032,10.630399675515921,28.316847
2006-06-02,8.94589143426295,0.7563999705016615,28.88318394
2006-06-03,8.94589143426295,0.0,28.88318394
2006-06-04,8.94589143426295,0.0,27.410707896
2006-06-05,8.94589143426295,0.0,26.702786721
2006-06-06,8.94589143426295,0.0,26.136449781
2006-06-07,8.94589143426295,0.0,25.853281311
2006-06-08,8.94589143426295,0.0,25.76833077
2006-06-09,8.94589143426295,0.0,27.269123661
2006-06-10,8.48082669322709,0.0,31.99803711
2006-06-11,8.48082669322709,0.0,33.13071099
2006-06-12,8.48082669322709,0.0,33.13071099
2006-06-13,8.48082669322709,4.18639999208972,32.84754252
2006-06-14,8.48082669322709,0.0,33.13071099
2006-06-15,8.48082669322709,1.17560005187988,32.56437405
2006-06-16,8.48082669322709,0.5147999972105027,32.28120558
2006-06-17,8.48082669322709,25.23560041323072,33.9802164
2006-06-18,6.20450697211155,40.33239963697274,36.52873263
2006-06-19,6.20450697211155,21.225599909434116,45.59012367
2006-06-20,6.20450697211155,8.164400118403135,36.8119011
2006-06-21,6.20450697211155,0.0,24.324171573
2006-06-22,6.20450697211155,3.462799958884713,25.683380229
2006-06-23,6.20450697211155,0.0,27.523975284
2006-06-24,6.20450697211155,0.142399996519089,26.164766628
2006-06-25,6.20450697211155,0.480000019073486,25.626746535
2006-06-26,5.95988545816733,0.873200022615492,25.456845453
2006-06-27,5.95988545816733,0.0,25.117043289
2006-06-28,5.95988545816733,0.0,27.863777448
2006-06-29,5.95988545816733,0.0,29.16635241
2006-06-30,5.95988545816733,0.595600008964539,29.16635241
2006-07-01,5.95988545816733,0.730199992656708,29.16635241
2006-07-02,5.95988545816733,3.780200004577639,28.88318394
2006-07-03,5.95988545816733,20.552400075568592,30.01585782
2006-07-04,2.52507470119522,7.13519989699125,30.01585782
2006-07-05,2.52507470119522,21.958000135782598,30.86536323
2006-07-06,2.52507470119522,3.8115999992878637,26.504568792
2006-07-07,2.52507470119522,3.213200101105035,24.748924278
2006-07-08,2.52507470119522,1.02399997547036,23.672884092
2006-07-09,2.52507470119522,3.382800035178663,22.908329223
2006-07-10,2.52507470119522,0.627200005576015,22.37030913
2006-07-11,2.52507470119522,1.04960000514984,22.030506966
2006-07-12,7.93329183266932,0.0,21.747338496
2006-07-13,7.93329183266932,0.0,23.134863999
2006-07-14,7.93329183266932,0.0,25.76833077
2006-07-15,7.93329183266932,0.0,26.05149924
2006-07-16,7.93329183266932,0.0,26.108132934
2006-07-17,7.93329183266932,0.0,26.33466771
2006-07-18,7.93329183266932,4.4125999462558,27.070905732
2006-07-19,7.93329183266932,1.5632000230252707,26.61783618
2006-07-20,5.48125,5.7432002155110204,29.73268935
2006-07-21,5.48125,0.817600011825562,30.86536323
2006-07-22,5.48125,6.61320000886917,30.58219476
2006-07-23,5.48125,8.97079989314079,30.86536323
2006-07-24,5.48125,9.70660001039505,31.43170017
2006-07-25,5.48125,13.278799929656088,31.1485317
2006-07-26,5.48125,85.46720081567759,37.66140651
2006-07-27,5.48125,2.605800040066242,69.37627515
2006-07-28,6.63473605577689,0.0319999996572732,56.06735706
2006-07-29,6.63473605577689,0.111599996685982,37.66140651
2006-07-30,6.63473605577689,0.721999991685152,31.71486864
2006-07-31,6.63473605577689,3.644400021061305,28.090312224
2006-08-01,6.63473605577689,2.244799969717864,26.532885639
