year,month,day,flow,PET,rain1,rain2,rain3,rain4
2001,8,6,45.02378673,5.10415836653386,0,0,0,0
2001,8,7,45.59012367,5.10415836653386,0,0,0,0
2001,8,8,46.15646061,5.10415836653386,0,0,0,0
2001,8,9,45.87329214,5.10415836653386,0,0,0,0
2001,8,10,43.60794438,5.10415836653386,0,0,0,0
2001,8,11,43.32477591,5.10415836653386,0,0,0,0
2001,8,12,43.32477591,5.10415836653386,0,0,0,0
2001,8,13,43.32477591,5.33889442231076,0.919954617818197,0.919954617818197,0.919954617818197,0.919954617818197
2001,8,14,34.26338487,5.33889442231076,0,0,0,0
2001,8,15,36.52873263,5.33889442231076,0,0,0,0
2001,8,16,43.04160744,5.33889442231076,0,0,0,0
2001,8,17,44.17428132,5.33889442231076,0,0,0,0
2001,8,18,44.45744979,5.33889442231076,0,0,0,0
2001,8,19,45.02378673,5.33889442231076,0,0,0,0
2001,8,20,45.59012367,5.33889442231076,0,0,0,0
2001,8,21,45.3069552,4.77729083665339,0,0,0,0
2001,8,22,45.3069552,4.77729083665339,0,0,0,0
2001,8,23,43.89111285,4.77729083665339,0,0,0,0
2001,8,24,43.32477591,4.77729083665339,0,0,0,0
2001,8,25,44.45744979,4.77729083665339,0,0,0,0
2001,8,26,43.89111285,4.77729083665339,2.45184278488159,2.45184278488159,2.45184278488159,2.45184278488159
2001,8,27,45.02378673,4.77729083665339,9.80737113952637,9.80737113952637,9.80737113952637,9.80737113952637
2001,8,28,50.12081919,4.77729083665339,7.3555285135905,7.3555285135905,7.3555285135905,7.3555285135905
2001,8,29,53.23567236,2.03854581673307,3.21218864123027,3.21218864123027,3.21218864123027,3.21218864123027
2001,8,30,50.9703246,2.03854581673307,3.21400062243144,3.21400062243144,3.21400062243144,3.21400062243144
2001,8,31,111.28520871,2.03854581673307,1.52250369389852,1.52250369389852,1.52250369389852,1.52250369389852
2001,9,1,161.12285943,2.03854581673307,4.59247756004333,4.59247756004333,4.59247756004333,4.59247756004333
2001,9,2,163.67137566,2.03854581673307,0,0,0,0
2001,9,3,165.37038648,2.03854581673307,4.59247756004333,4.59247756004333,4.59247756004333,4.59247756004333
2001,9,4,168.48523965,2.03854581673307,2.43944923082987,2.43944923082987,2.43944923082987,2.43944923082987
2001,9,5,194.81990736,2.03854581673307,7.03192679087321,7.03192679087321,7.03192679087321,7.03192679087321
2001,9,6,255.13479147,5.87517430278885,0,0,0,0
2001,9,7,308.6536323,5.87517430278885,0,0,0,0
2001,9,8,322.8120558,5.87517430278885,0,0,0,0
2001,9,9,336.9704793,5.87517430278885,8.02995236714681,8.02995236714681,8.02995236714681,8.02995236714681
2001,9,10,430.4160744,5.87517430278885,0,0,0,0
2001,9,11,498.3765072,5.87517430278885,0,0,0,0
2001,9,12,504.0398766,5.87517430278885,0,0,0,0
2001,9,13,498.3765072,5.87517430278885,0,0,0,0
2001,9,14,402.0992274,5.17641932270916,0,0,0,0
2001,9,15,208.97833086,5.17641932270916,0,0,0,0
2001,9,16,146.96443593,5.17641932270916,0,0,0,0
2001,9,17,139.03571877,5.17641932270916,0,0,0,0
2001,9,18,107.03768166,5.17641932270916,0,0,0,0
